"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"3296","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907588,"RNA5-8SN1"
"3297","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908391,"RNA5-8SN1"
"3298","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907712,"RNA5-8SN1"
"3299","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907227,"RNA5-8SN1"
"3300","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124908300,"RNA5-8SN1"
"3301","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907586,"RNA5-8SN1"
"3302","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907136,"RNA5-8SN1"
"3303","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907134,"RNA5-8SN1"
"3304","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907119,"RNA5-8SN1"
"3305","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907135,"RNA5-8SN1"
"3306","ENST00000619471.1","chr21",8451113,8451269,157,"*","Exon (ENST00000651813.1/ENST00000651813.1, exon 4 of 7)",21,8439823,8439975,153,1,"106632260",11290,124907120,"RNA5-8SN1"
"3307","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908373,"RNA5-8SN1"
"3308","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907483,"RNA5-8SN1"
"3309","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908386,"RNA5-8SN1"
"3310","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907450,"RNA5-8SN1"
"3311","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907216,"RNA5-8SN1"
"3312","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907148,"RNA5-8SN1"
"3313","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908289,"RNA5-8SN1"
"3314","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907194,"RNA5-8SN1"
"3315","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907343,"RNA5-8SN1"
"3316","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907481,"RNA5-8SN1"
"3317","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908513,"RNA5-8SN1"
"3318","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907116,"RNA5-8SN1"
"3319","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908383,"RNA5-8SN1"
"3320","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907597,"RNA5-8SN1"
"3321","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907205,"RNA5-8SN1"
"3322","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907146,"RNA5-8SN1"
"3323","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907327,"RNA5-8SN1"
"3324","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907339,"RNA5-8SN1"
"3325","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908514,"RNA5-8SN1"
"3326","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907183,"RNA5-8SN1"
"3327","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907118,"RNA5-8SN1"
"3328","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907342,"RNA5-8SN1"
"3329","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907479,"RNA5-8SN1"
"3330","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907328,"RNA5-8SN1"
"3331","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908384,"RNA5-8SN1"
"3332","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908372,"RNA5-8SN1"
"3333","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907705,"RNA5-8SN1"
"3334","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907720,"RNA5-8SN1"
"3335","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907129,"RNA5-8SN1"
"3336","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908239,"RNA5-8SN1"
"3337","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907482,"RNA5-8SN1"
"3338","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907440,"RNA5-8SN1"
"3339","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907280,"RNA5-8SN1"
"3340","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908237,"RNA5-8SN1"
"3341","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907130,"RNA5-8SN1"
"3342","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907721,"RNA5-8SN1"
"3343","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907596,"RNA5-8SN1"
"3344","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907593,"RNA5-8SN1"
"3345","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907340,"RNA5-8SN1"
"3346","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907341,"RNA5-8SN1"
"3347","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907709,"RNA5-8SN1"
"3348","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907151,"RNA5-8SN1"
"3349","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908378,"RNA5-8SN1"
"3350","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908385,"RNA5-8SN1"
"3351","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908494,"RNA5-8SN1"
"3352","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908522,"RNA5-8SN1"
"3353","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907338,"RNA5-8SN1"
"3354","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907478,"RNA5-8SN1"
"3355","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908371,"RNA5-8SN1"
"3356","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907694,"RNA5-8SN1"
"3357","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907115,"RNA5-8SN1"
"3358","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908516,"RNA5-8SN1"
"3359","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908327,"RNA5-8SN1"
"3360","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908268,"RNA5-8SN1"
"3361","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907147,"RNA5-8SN1"
"3362","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907475,"RNA5-8SN1"
"3363","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908248,"RNA5-8SN1"
"3364","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907684,"RNA5-8SN1"
"3365","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907248,"RNA5-8SN1"
"3366","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908381,"RNA5-8SN1"
"3367","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907324,"RNA5-8SN1"
"3368","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907313,"RNA5-8SN1"
"3369","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908382,"RNA5-8SN1"
"3370","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907145,"RNA5-8SN1"
"3371","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907331,"RNA5-8SN1"
"3372","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907258,"RNA5-8SN1"
"3373","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908527,"RNA5-8SN1"
"3374","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907590,"RNA5-8SN1"
"3375","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907574,"RNA5-8SN1"
"3376","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907291,"RNA5-8SN1"
"3377","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907329,"RNA5-8SN1"
"3378","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908246,"RNA5-8SN1"
"3379","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907337,"RNA5-8SN1"
"3380","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907141,"RNA5-8SN1"
"3381","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907595,"RNA5-8SN1"
"3382","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907144,"RNA5-8SN1"
"3383","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907117,"RNA5-8SN1"
"3384","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907611,"RNA5-8SN1"
"3385","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907439,"RNA5-8SN1"
"3386","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907269,"RNA5-8SN1"
"3387","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908316,"RNA5-8SN1"
"3388","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907467,"RNA5-8SN1"
"3389","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908504,"RNA5-8SN1"
"3390","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907336,"RNA5-8SN1"
"3391","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907155,"RNA5-8SN1"
"3392","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907477,"RNA5-8SN1"
"3393","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908369,"RNA5-8SN1"
"3394","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907160,"RNA5-8SN1"
"3395","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907480,"RNA5-8SN1"
"3396","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908388,"RNA5-8SN1"
"3397","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907330,"RNA5-8SN1"
"3398","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907711,"RNA5-8SN1"
"3399","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907150,"RNA5-8SN1"
"3400","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908377,"RNA5-8SN1"
"3401","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907575,"RNA5-8SN1"
"3402","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908520,"RNA5-8SN1"
"3403","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907578,"RNA5-8SN1"
"3404","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908380,"RNA5-8SN1"
"3405","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907302,"RNA5-8SN1"
"3406","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907719,"RNA5-8SN1"
"3407","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907580,"RNA5-8SN1"
"3408","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907579,"RNA5-8SN1"
"3409","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907142,"RNA5-8SN1"
"3410","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908512,"RNA5-8SN1"
"3411","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908387,"RNA5-8SN1"
"3412","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908376,"RNA5-8SN1"
"3413","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907332,"RNA5-8SN1"
"3414","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908243,"RNA5-8SN1"
"3415","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907715,"RNA5-8SN1"
"3416","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907335,"RNA5-8SN1"
"3417","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907592,"RNA5-8SN1"
"3418","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908247,"RNA5-8SN1"
"3419","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907594,"RNA5-8SN1"
"3420","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907114,"RNA5-8SN1"
"3421","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908257,"RNA5-8SN1"
"3422","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907172,"RNA5-8SN1"
"3423","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908370,"RNA5-8SN1"
"3424","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907143,"RNA5-8SN1"
"3425","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908278,"RNA5-8SN1"
"3426","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907600,"RNA5-8SN1"
"3427","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908518,"RNA5-8SN1"
"3428","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908517,"RNA5-8SN1"
"3429","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907655,"RNA5-8SN1"
"3430","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908521,"RNA5-8SN1"
"3431","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907673,"RNA5-8SN1"
"3432","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907662,"RNA5-8SN1"
"3433","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124907126,"RNA5-8SN1"
"3434","ENST00000619471.1","chr21",8436867,8438765,1899,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",-1058,124908525,"RNA5-8SN1"
